textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2019,8.967728
Envasado,2019,13.88071575
Total,2019,22.84844375

SubCategoria,Year,Valor
Granel,2019,9.0
Envasado,2019,13.9
Total,2019,22.8

